folder_depth,6
,climate_relevant_co2_biomass_solid_future,costs_buildings_ht_heat_delivery_system_costs_eur_per_connection,agriculture_final_demand_ht_central_steam_hot_water_share,buildings_cooling_heatpump_surface_water_water_ts_electricity_share,buildings_space_heater_district_heating_ht_steam_hot_water_share,,,buildings_useful_demand_for_appliances,,bunkers_aviation_using_kerosene_mix_share,volume_of_baseload_export_diesel,households_cooker_wood_pellets_share,households_useful_demand_for_cooling,,,households_heater_district_heating_ht_steam_hot_water_share,households_insulation_level_apartments_before_1945,,households_number_of_apartments_before_1945,households_heater_district_heating_ht_steam_hot_water_heat_output_capacity,capacity_of_industry_other_paper_flexibility_p2h_electricity,,transport_vehicle_using_electricity_efficiency,,transport_freight_trains_share,transport_ship_using_lng_mix_share,transport_truck_using_hydrogen_share,transport_van_using_hydrogen_share,,,,,transport_shipping_mixer_diesel_heavy_fuel_oil_share,,,,transport_bus_using_hydrogen_share,transport_car_using_hydrogen_share,,transport_passenger_trains_share,transport_plane_using_kerosene_share,,share_of_energy_chp_local_mt_wood_pellets_ccs_must_run,,,output_of_energy_production_synthetic_methanol,,change_in_energetic_emissions_other_ghg_industry,capacity_of_energy_flexibility_mv_batteries_electricity,households_flexibility_consumer_gas_price,,electricity_interconnector_1_import_availability,electricity_interconnector_10_import_availability,electricity_interconnector_11_import_availability,electricity_interconnector_12_import_availability,electricity_interconnector_2_import_availability,electricity_interconnector_3_import_availability,electricity_interconnector_4_import_availability,electricity_interconnector_5_import_availability,electricity_interconnector_6_import_availability,electricity_interconnector_7_import_availability,electricity_interconnector_8_import_availability,electricity_interconnector_9_import_availability,deficit_limit_of_industry_chemical_flexibility_load_shifting_electricity,,,transport_car_using_electricity_fast_charging_share,,flh_of_energy_power_wind_turbine_coastal_user_curve,settings_enable_merit_order,,,external_coupling_energy_chemical_fertilizers_transformation_external_coupling_node_bio_oil_output_share,external_coupling_energy_chemical_other_transformation_external_coupling_node_bio_oil_output_share,external_coupling_energy_chemical_refineries_transformation_external_coupling_node_bio_oil_output_share,external_coupling_capacity_of_industry_chp_ultra_supercritical_coal,external_coupling_industry_metal_aluminium_investment_costs,external_coupling_industry_metal_other_metals_hydrogen_share,external_coupling_industry_metal_steel_ccus_capture_potential,external_coupling_industry_lpg_in_crude_oil_share,external_coupling_industry_lpg_in_crude_oil_non_energetic_share,external_coupling_industry_other_food_burner_wood_pellets_share,external_coupling_industry_other_non_specified_industry_cokes_share_non_energetic,external_coupling_industry_other_paper_burner_wood_pellets_share,external_coupling_interconnector_11_flh_of_import_user_curve,,external_coupling_energy_chp_supercritical_waste_mix_capacity,,,,,capacity_of_energy_power_supercritical_coal,capacity_of_energy_power_turbine_network_gas,,,,fuel_production_uranium_oxide,,,,,capacity_of_energy_heat_burner_ht_network_gas,,,capacity_of_energy_heat_heatpump_waste_water_water_ts_lt_electricity,,,capacity_of_energy_heat_burner_mt_network_gas,,,share_of_energy_chp_local_engine_mt_biogas,,,capacity_of_industry_chp_ultra_supercritical_coal,capacity_of_energy_hydrogen_biomass_gasification,,,agriculture_lpg_in_crude_oil_share,capacity_of_energy_power_wood_pellets_must_run,,,,capacity_of_energy_power_solar_pv_solar_radiation,,capacity_of_energy_power_wind_turbine_offshore
,climate_relevant_co2_biomass_solid_present,costs_buildings_lt_heat_delivery_system_costs_eur_per_connection,agriculture_final_demand_local_steam_hot_water_share,,buildings_space_heater_district_heating_lt_steam_hot_water_share,,,,,bunkers_plane_using_bio_kerosene_share,volume_of_baseload_export_gasoline,,,,,households_heater_district_heating_lt_steam_hot_water_share,households_insulation_level_apartments_future,,households_number_of_apartments_future,households_heater_district_heating_lt_steam_hot_water_heat_output_capacity,industry_aggregated_other_industry_coal_share_energetic,,transport_vehicle_using_hydrogen_efficiency,,,transport_ships_share,transport_truck_using_lng_mix_share,transport_van_using_lpg_share,,,,,transport_shipping_mixer_diesel_lng_share,,,,transport_bus_using_lng_share,transport_car_using_lpg_share,,transport_rail_mixer_diesel_biodiesel_share,transport_planes_share,,share_of_energy_chp_supercritical_ccs_ht_waste_mix,,,share_of_molecules_other_utilisation_delayed_emitted_co2,,change_in_energetic_emissions_other_ghg_transport,capacity_of_energy_flexibility_pumped_storage_electricity,households_flexibility_p2p_electricity_market_penetration,,electricity_interconnector_1_marginal_costs,electricity_interconnector_10_marginal_costs,electricity_interconnector_11_marginal_costs,electricity_interconnector_12_marginal_costs,electricity_interconnector_2_marginal_costs,electricity_interconnector_3_marginal_costs,electricity_interconnector_4_marginal_costs,electricity_interconnector_5_marginal_costs,electricity_interconnector_6_marginal_costs,electricity_interconnector_7_marginal_costs,electricity_interconnector_8_marginal_costs,electricity_interconnector_9_marginal_costs,deficit_limit_of_industry_metal_flexibility_load_shifting_electricity,,,transport_car_using_electricity_home_charging_share,,flh_of_energy_power_wind_turbine_inland,,,,external_coupling_energy_chemical_fertilizers_transformation_external_coupling_node_biodiesel_output_share,external_coupling_energy_chemical_other_transformation_external_coupling_node_biodiesel_output_share,external_coupling_energy_chemical_refineries_transformation_external_coupling_node_biodiesel_output_share,external_coupling_capacity_of_industry_chp_wood_pellets,external_coupling_industry_metal_aluminium_production,external_coupling_industry_metal_other_metals_investment_costs,external_coupling_industry_metal_steel_ccus_captured_co2,external_coupling_industry_other_bio_oil_in_crude_oil_share,external_coupling_industry_other_bio_oil_in_crude_oil_non_energetic_share,external_coupling_industry_other_food_ccus_capture_potential,external_coupling_industry_other_non_specified_industry_crude_oil_share_energetic,external_coupling_industry_other_paper_ccus_capture_potential,external_coupling_interconnector_11_must_run,,external_coupling_energy_chp_supercritical_waste_mix_electrical_efficiency,,,,,capacity_of_energy_power_ultra_supercritical_coal,capacity_of_energy_power_ultra_supercritical_network_gas,,,,,,,,,capacity_of_energy_heat_burner_ht_waste_mix,,,capacity_of_energy_heat_heatpump_water_water_lt_electricity,,,capacity_of_energy_heat_burner_mt_waste_mix,,,share_of_energy_chp_local_engine_mt_network_gas,,,capacity_of_industry_chp_wood_pellets,capacity_of_energy_hydrogen_liquid_hydrogen_regasifier,,,agriculture_other_bio_oil_in_crude_oil_share,,,,,capacity_of_households_solar_pv_solar_radiation,,
,,costs_buildings_mt_heat_delivery_system_costs_eur_per_connection,agriculture_final_demand_mt_central_steam_hot_water_share,,buildings_space_heater_district_heating_mt_steam_hot_water_share,,,,,bunkers_plane_using_kerosene_share,volume_of_baseload_export_heavy_fuel_oil,,,,,households_heater_district_heating_mt_steam_hot_water_share,households_insulation_level_detached_houses_1945_1964,,households_number_of_detached_houses_1945_1964,households_heater_district_heating_mt_steam_hot_water_heat_output_capacity,industry_aggregated_other_industry_coal_share_non_energetic,,,,,,transport_trucks_share,transport_vans_share,,,,,,,,,transport_busses_share,transport_cars_share,,,,,share_of_energy_chp_supercritical_ccs_mt_waste_mix,,,share_of_molecules_other_utilisation_delayed_indefinitely_co2,,change_in_indirect_emissions_co2,capacity_of_energy_heat_flexibility_p2h_boiler_electricity,settings_enable_storage_optimisation_households_flexibility_p2p_electricity,,,,,,,,,,,,,,deficit_limit_of_industry_other_flexibility_load_shifting_electricity,,,transport_car_using_electricity_public_charging_share,,flh_of_energy_power_wind_turbine_inland_user_curve,,,,external_coupling_energy_chemical_fertilizers_transformation_external_coupling_node_crude_oil_input_share,external_coupling_energy_chemical_other_transformation_external_coupling_node_crude_oil_input_share,external_coupling_energy_chemical_refineries_transformation_external_coupling_node_crude_oil_input_share,external_coupling_efficiency_industry_chp_combined_cycle_gas_power_fuelmix_electricity,external_coupling_industry_metal_aluminium_production_efficiency,external_coupling_industry_metal_other_metals_network_gas_share,external_coupling_industry_metal_steel_ccus_electricity_use,external_coupling_industry_other_oil_in_crude_oil_share,external_coupling_industry_other_oil_in_crude_oil_non_energetic_share,external_coupling_industry_other_food_ccus_captured_co2,external_coupling_industry_other_non_specified_industry_crude_oil_share_non_energetic,external_coupling_industry_other_paper_ccus_captured_co2,external_coupling_interconnector_12_flh_of_export_user_curve,,external_coupling_energy_chp_supercritical_waste_mix_heat_efficiency,,,,,capacity_of_energy_power_ultra_supercritical_cofiring_coal,,,,,,,,,,capacity_of_energy_heat_burner_ht_wood_pellets,,,capacity_of_energy_heat_solar_lt_solar_thermal,,,capacity_of_energy_heat_burner_mt_wood_pellets,,,share_of_energy_chp_local_ht_wood_pellets_dispatchable,,,capacity_of_industry_heat_burner_coal,capacity_of_energy_hydrogen_lohc_reformer,,,agriculture_other_oil_in_crude_oil_share,,,,,,,
,,costs_captured_biogenic_co2,agriculture_geothermal_share,,buildings_space_heater_electricity_share,,,,,bunkers_ship_using_ammonia_share,volume_of_baseload_export_hydrogen,,,,,households_heater_electricity_share,households_insulation_level_detached_houses_1965_1984,,households_number_of_detached_houses_1965_1984,households_heater_electricity_heat_output_capacity,industry_aggregated_other_industry_cokes_share_energetic,,,,,,,,,,,,,,,,,,,,,,share_of_energy_hydrogen_autothermal_reformer_ccs_must_run,,,,,change_in_non_energetic_emissions_co2_agriculture_manure,capacity_of_energy_heat_flexibility_p2h_heatpump_electricity,volume_of_households_flexibility_p2p_electricity,,,,,,,,,,,,,,deficit_limit_of_industry_other_ict_flexibility_load_shifting_electricity,,,transport_car_using_electricity_work_charging_share,,flh_of_energy_power_wind_turbine_offshore,,,,external_coupling_energy_chemical_fertilizers_transformation_external_coupling_node_diesel_output_share,external_coupling_energy_chemical_other_transformation_external_coupling_node_diesel_output_share,external_coupling_energy_chemical_refineries_transformation_external_coupling_node_diesel_output_share,external_coupling_efficiency_industry_chp_combined_cycle_gas_power_fuelmix_heat,external_coupling_industry_metal_aluminium_technical_lifetime,external_coupling_industry_metal_other_metals_steam_hot_water_share,external_coupling_industry_metal_steel_cyclonefurnace_bof_share,,,external_coupling_industry_other_food_ccus_electricity_use,external_coupling_industry_other_non_specified_industry_electricity_share_energetic,external_coupling_industry_other_paper_ccus_electricity_use,external_coupling_interconnector_12_flh_of_import_user_curve,,external_coupling_non_biogenic_waste_max_demand,,,,,capacity_of_energy_power_ultra_supercritical_lignite,,,,,,,,,,capacity_of_energy_heat_heatpump_water_water_ht_electricity,,,capacity_of_energy_heat_well_shallow_lt_geothermal,,,capacity_of_energy_heat_heatpump_drink_water_water_ts_mt_electricity,,,share_of_energy_chp_local_ht_wood_pellets_must_run,,,capacity_of_industry_heat_burner_crude_oil,capacity_of_energy_hydrogen_solar_pv_solar_radiation,,,buildings_bio_kerosene_in_crude_oil_share,,,,,,,
,,costs_co2,agriculture_heatpump_water_water_electricity_share,,buildings_space_heater_heatpump_air_water_electricity_share,,,,,bunkers_ship_using_electricity_share,volume_of_baseload_export_kerosene,,,,,households_heater_heatpump_air_water_electricity_share,households_insulation_level_detached_houses_1985_2004,,households_number_of_detached_houses_1985_2004,households_heater_heatpump_air_water_electricity_heat_output_capacity,industry_aggregated_other_industry_cokes_share_non_energetic,,,,,,,,,,,,,,,,,,,,,,share_of_energy_hydrogen_biomass_gasification_ccs,,,,,change_in_non_energetic_emissions_co2_agriculture_soil_cultivation,capacity_of_energy_hydrogen_flexibility_p2g_electricity,wta_of_households_flexibility_p2p_electricity,,,,,,,,,,,,,,input_capacity_of_industry_chemical_flexibility_load_shifting_electricity,,,transport_truck_using_electricity_availability,,flh_of_energy_power_wind_turbine_offshore_user_curve,,,,external_coupling_energy_chemical_fertilizers_transformation_external_coupling_node_electricity_input_share,external_coupling_energy_chemical_other_transformation_external_coupling_node_electricity_input_share,external_coupling_energy_chemical_refineries_transformation_external_coupling_node_electricity_input_share,external_coupling_efficiency_industry_chp_engine_gas_power_fuelmix_electricity,,external_coupling_industry_metal_other_metals_technical_lifetime,external_coupling_industry_metal_steel_dri_hydrogen_share,,,external_coupling_industry_other_food_heater_electricity_share,external_coupling_industry_other_non_specified_industry_hydrogen_share_energetic,external_coupling_industry_other_paper_heater_electricity_share,external_coupling_interconnector_12_must_run,,external_coupling_waste_mix_biogenic_waste_share,,,,,,,,,,,,,,,capacity_of_energy_heat_solar_ht_solar_thermal,,,volume_of_lt_imported_heat,,,capacity_of_energy_heat_heatpump_surface_water_water_ts_mt_electricity,,,share_of_energy_chp_local_mt_wood_pellets_dispatchable,,,capacity_of_industry_heat_burner_hydrogen,capacity_of_energy_hydrogen_steam_methane_reformer_dispatchable,,,buildings_biodiesel_in_crude_oil_share,,,,,,,
,,costs_co2_free_allocation,agriculture_heatpump_water_water_ts_electricity_share,,buildings_space_heater_heatpump_air_water_network_gas_share,,,,,bunkers_ship_using_heavy_fuel_oil_share,volume_of_baseload_export_lignite,,,,,households_heater_heatpump_ground_water_electricity_share,households_insulation_level_detached_houses_2005_present,,households_number_of_detached_houses_2005_present,households_heater_heatpump_ground_water_electricity_heat_output_capacity,industry_aggregated_other_industry_crude_oil_share_energetic,,,,,,,,,,,,,,,,,,,,,,share_of_energy_hydrogen_steam_methane_reformer_ccs_must_run,,,,,change_in_non_energetic_emissions_co2_chemical_industry,connection_capacity_always_on_solar_pv_solar_radiation,wtp_of_households_flexibility_p2p_electricity,,,,,,,,,,,,,,input_capacity_of_industry_metal_flexibility_load_shifting_electricity,,,transport_van_using_electricity_availability,,flh_of_energy_power_wood_pellets_ccs_must_run,,,,external_coupling_energy_chemical_fertilizers_transformation_external_coupling_node_gasoline_output_share,external_coupling_energy_chemical_other_transformation_external_coupling_node_gasoline_output_share,external_coupling_energy_chemical_refineries_transformation_external_coupling_node_gasoline_output_share,external_coupling_efficiency_industry_chp_engine_gas_power_fuelmix_heat,,external_coupling_industry_metal_other_metals_useful_energetic_demand,external_coupling_industry_metal_steel_dri_network_gas_share,,,external_coupling_industry_other_food_p2h_capacity,external_coupling_industry_other_non_specified_industry_hydrogen_share_non_energetic,external_coupling_industry_other_paper_p2h_capacity,external_coupling_interconnector_1_flh_of_export_user_curve,,external_coupling_waste_mix_non_biogenic_waste_share,,,,,,,,,,,,,,,capacity_of_energy_heat_well_deep_ht_geothermal,,,volume_of_lt_residual_heat,,,capacity_of_energy_heat_heatpump_waste_water_water_ts_mt_electricity,,,share_of_energy_chp_local_mt_wood_pellets_must_run,,,capacity_of_industry_heat_burner_lignite,capacity_of_energy_hydrogen_steam_methane_reformer_must_run,,,buildings_diesel_in_crude_oil_share,,,,,,,
,,costs_coal,agriculture_useful_demand_electricity,,buildings_space_heater_heatpump_surface_water_water_ts_electricity_share,,,,,bunkers_ship_using_hydrogen_share,volume_of_baseload_export_liquid_hydrogen,,,,,households_heater_heatpump_pvt_electricity_share,households_insulation_level_detached_houses_before_1945,,households_number_of_detached_houses_before_1945,households_heater_heatpump_pvt_electricity_heat_output_capacity,industry_aggregated_other_industry_crude_oil_share_non_energetic,,,,,,,,,,,,,,,,,,,,,,share_of_energy_power_combined_cycle_ccs_coal,,,,,change_in_non_energetic_emissions_co2_other_industry,connection_capacity_always_on_wind_turbine_inland,,,,,,,,,,,,,,,input_capacity_of_industry_other_flexibility_load_shifting_electricity,,,volume_of_transport_bus_using_electricity,,flh_of_geothermal_heat_deep_user_curve,,,,external_coupling_energy_chemical_fertilizers_transformation_external_coupling_node_greengas_input_share,external_coupling_energy_chemical_other_transformation_external_coupling_node_greengas_input_share,external_coupling_energy_chemical_refineries_transformation_external_coupling_node_greengas_input_share,external_coupling_efficiency_industry_chp_turbine_gas_power_fuelmix_electricity,,,external_coupling_industry_metal_steel_efficiency,,,external_coupling_industry_other_food_steam_hot_water_share,external_coupling_industry_other_non_specified_industry_methanol_share_non_energetic,external_coupling_industry_other_paper_steam_hot_water_share,external_coupling_interconnector_1_flh_of_import_user_curve,,,,,,,,,,,,,,,,,volume_of_ht_imported_heat,,,,,,capacity_of_energy_heat_heatpump_water_water_mt_electricity,,,share_of_energy_chp_supercritical_ht_waste_mix,,,capacity_of_industry_heat_well_geothermal,capacity_of_energy_hydrogen_wind_turbine_offshore,,,buildings_kerosene_in_crude_oil_share,,,,,,,
,,costs_electricity_fallback_price,agriculture_useful_demand_useable_heat,,buildings_space_heater_hybrid_crude_oil_heatpump_air_water_electricity_share,,,,,bunkers_ship_using_lng_share,volume_of_baseload_export_lng,,,,,households_heater_heatpump_surface_water_water_ts_electricity_share,households_insulation_level_detached_houses_future,,households_number_of_detached_houses_future,households_heater_heatpump_surface_water_water_ts_electricity_heat_output_capacity,industry_aggregated_other_industry_electricity_share,,,,,,,,,,,,,,,,,,,,,,share_of_energy_power_combined_cycle_ccs_network_gas,,,,,change_in_non_energetic_emissions_co2_waste_management,settings_enable_storage_optimisation_energy_flexibility_flow_batteries_electricity,,,,,,,,,,,,,,,input_capacity_of_industry_other_ict_flexibility_load_shifting_electricity,,,volume_of_transport_car_using_electricity,,flh_of_geothermal_heat_shallow_user_curve,,,,external_coupling_energy_chemical_fertilizers_transformation_external_coupling_node_greengas_output_share,external_coupling_energy_chemical_other_transformation_external_coupling_node_greengas_output_share,external_coupling_energy_chemical_refineries_transformation_external_coupling_node_greengas_output_share,external_coupling_efficiency_industry_chp_turbine_gas_power_fuelmix_heat,,,external_coupling_industry_metal_steel_energetic_coal_gas_share,,,external_coupling_industry_other_food_useful_energetic_demand_excluding_electricity,external_coupling_industry_other_non_specified_industry_network_gas_share_energetic,external_coupling_industry_other_paper_useful_energetic_demand_excluding_electricity,external_coupling_interconnector_1_must_run,,,,,,,,,,,,,,,,,volume_of_ht_residual_heat,,,,,,capacity_of_energy_heat_solar_mt_solar_thermal,,,share_of_energy_chp_supercritical_mt_waste_mix,,,,capacity_of_energy_imported_hydrogen_baseload,,,buildings_lpg_in_crude_oil_share,,,,,,,
,,costs_gas,capacity_of_agriculture_flexibility_p2h_electricity,,buildings_space_heater_hybrid_heatpump_air_water_electricity_share,,,,,bunkers_useful_demand_planes,volume_of_baseload_export_lohc,,,,,households_heater_hybrid_crude_oil_heatpump_air_water_electricity_share,households_insulation_level_semi_detached_houses_1945_1964,,households_number_of_inhabitants,households_heater_hybrid_crude_oil_heatpump_air_water_electricity_heat_output_capacity,industry_aggregated_other_industry_hydrogen_share_energetic,,,,,,,,,,,,,,,,,,,,,,share_of_energy_power_supercritical_ccs_waste_mix,,,,,change_in_non_energetic_emissions_other_ghg_agriculture_fermentation,settings_enable_storage_optimisation_energy_flexibility_hv_opac_electricity,,,,,,,,,,,,,,,wta_of_industry_chemical_flexibility_load_shifting_electricity,,,volume_of_transport_truck_using_electricity,,flh_of_hydro_river_user_curve,,,,external_coupling_energy_chemical_fertilizers_transformation_external_coupling_node_heavy_fuel_oil_output_share,external_coupling_energy_chemical_other_transformation_external_coupling_node_heavy_fuel_oil_output_share,external_coupling_energy_chemical_refineries_transformation_external_coupling_node_heavy_fuel_oil_output_share,external_coupling_efficiency_industry_chp_turbine_hydrogen_electricity,,,external_coupling_industry_metal_steel_energetic_coal_share,,,external_coupling_industry_other_food_useful_energetic_demand_for_electricity,external_coupling_industry_other_non_specified_industry_network_gas_share_non_energetic,external_coupling_industry_other_paper_useful_energetic_demand_for_electricity,external_coupling_interconnector_2_flh_of_export_user_curve,,,,,,,,,,,,,,,,,,,,,,,capacity_of_energy_heat_well_deep_mt_geothermal,,,share_of_energy_chp_ultra_supercritical_cofiring_ht_coal,,,,,,,buildings_other_bio_oil_in_crude_oil_share,,,,,,,
,,costs_greengas,,,buildings_space_heater_hybrid_hydrogen_heatpump_air_water_electricity_share,,,,,bunkers_useful_demand_ships,volume_of_baseload_export_lpg,,,,,households_heater_hybrid_heatpump_air_water_electricity_share,households_insulation_level_semi_detached_houses_1965_1984,,households_number_of_semi_detached_houses_1945_1964,households_heater_hybrid_heatpump_air_water_electricity_heat_output_capacity,industry_aggregated_other_industry_hydrogen_share_non_energetic,,,,,,,,,,,,,,,,,,,,,,share_of_energy_power_ultra_supercritical_ccs_coal,,,,,change_in_non_energetic_emissions_other_ghg_agriculture_manure,settings_enable_storage_optimisation_energy_flexibility_mv_batteries_electricity,,,,,,,,,,,,,,,wta_of_industry_metal_flexibility_load_shifting_electricity,,,volume_of_transport_van_using_electricity,,flh_of_solar_pv_solar_radiation,,,,external_coupling_energy_chemical_fertilizers_transformation_external_coupling_node_hydrogen_input_share,external_coupling_energy_chemical_other_transformation_external_coupling_node_hydrogen_input_share,external_coupling_energy_chemical_refineries_transformation_external_coupling_node_hydrogen_input_share,external_coupling_efficiency_industry_chp_turbine_hydrogen_heat,,,external_coupling_industry_metal_steel_energetic_cokes_share,,,,external_coupling_industry_other_non_specified_industry_useable_heat_share_energetic,,external_coupling_interconnector_2_flh_of_import_user_curve,,,,,,,,,,,,,,,,,,,,,,,capacity_of_energy_heat_well_shallow_heatpump_mt_geothermal,,,share_of_energy_chp_ultra_supercritical_cofiring_mt_coal,,,,,,,buildings_other_oil_in_crude_oil_share,,,,,,,
,,costs_heat_infra_indoors,,,buildings_space_heater_network_gas_share,,,,,,volume_of_baseload_export_naphtha,,,,,households_heater_hybrid_hydrogen_heatpump_air_water_electricity_share,households_insulation_level_semi_detached_houses_1985_2004,,households_number_of_semi_detached_houses_1965_1984,households_heater_hybrid_hydrogen_heatpump_air_water_electricity_heat_output_capacity,industry_aggregated_other_industry_network_gas_share_energetic,,,,,,,,,,,,,,,,,,,,,,share_of_energy_power_ultra_supercritical_oxyfuel_ccs_lignite,,,,,change_in_non_energetic_emissions_other_ghg_agriculture_other,settings_enable_storage_optimisation_energy_flexibility_pumped_storage_electricity,,,,,,,,,,,,,,,wta_of_industry_other_flexibility_load_shifting_electricity,,,wta_of_transport_car_flexibility_p2p_electricity,,flh_of_solar_pv_solar_radiation_user_curve,,,,external_coupling_energy_chemical_fertilizers_transformation_external_coupling_node_hydrogen_output_share,external_coupling_energy_chemical_other_transformation_external_coupling_node_hydrogen_output_share,external_coupling_energy_chemical_refineries_transformation_external_coupling_node_hydrogen_output_share,external_coupling_efficiency_industry_chp_ultra_supercritical_coal_electricity,,,external_coupling_industry_metal_steel_energetic_crude_oil_share,,,,external_coupling_industry_other_non_specified_industry_waste_mix_share_non_energetic,,external_coupling_interconnector_2_must_run,,,,,,,,,,,,,,,,,,,,,,,volume_of_mt_imported_heat,,,share_of_energy_chp_ultra_supercritical_ht_coal,,,,,,,households_bio_kerosene_in_crude_oil_share,,,,,,,
,,costs_heat_infra_outdoors,,,buildings_space_heater_solar_thermal_share,,,,,,volume_of_baseload_export_network_gas,,,,,households_heater_network_gas_share,households_insulation_level_semi_detached_houses_2005_present,,households_number_of_semi_detached_houses_1985_2004,households_heater_network_gas_heat_output_capacity,industry_aggregated_other_industry_network_gas_share_non_energetic,,,,,,,,,,,,,,,,,,,,,,share_of_energy_power_wood_pellets_ccs_dispatchable,,,,,change_in_non_energetic_emissions_other_ghg_agriculture_soil_cultivation,volume_of_energy_flexibility_flow_batteries_electricity,,,,,,,,,,,,,,,wta_of_industry_other_ict_flexibility_load_shifting_electricity,,,wtp_of_transport_car_flexibility_p2p_electricity,,flh_of_solar_thermal_user_curve,,,,external_coupling_energy_chemical_fertilizers_transformation_external_coupling_node_kerosene_output_share,external_coupling_energy_chemical_other_transformation_external_coupling_node_kerosene_output_share,external_coupling_energy_chemical_refineries_transformation_external_coupling_node_kerosene_output_share,external_coupling_efficiency_industry_chp_ultra_supercritical_coal_heat,,,external_coupling_industry_metal_steel_energetic_electricity_share,,,,external_coupling_industry_other_non_specified_industry_wood_pellets_share_energetic,,external_coupling_interconnector_3_flh_of_export_user_curve,,,,,,,,,,,,,,,,,,,,,,,volume_of_mt_residual_heat,,,share_of_energy_chp_ultra_supercritical_ht_lignite,,,,,,,households_biodiesel_in_crude_oil_share,,,,,,,
,,costs_heat_network_storage_ht_steam_hot_water,,,buildings_space_heater_wood_pellets_share,,,,,,,,,,,households_heater_wood_pellets_share,households_insulation_level_semi_detached_houses_before_1945,,households_number_of_semi_detached_houses_2005_present,households_heater_wood_pellets_heat_output_capacity,industry_aggregated_other_industry_useable_heat_share,,,,,,,,,,,,,,,,,,,,,,share_of_energy_power_wood_pellets_ccs_must_run,,,,,change_in_non_energetic_emissions_other_ghg_chemical_industry,volume_of_energy_flexibility_hv_opac_electricity,,,,,,,,,,,,,,,wtp_of_energy_production_synthetic_kerosene_dispatchable,,,,,,,,,external_coupling_energy_chemical_fertilizers_transformation_external_coupling_node_loss_output_share,external_coupling_energy_chemical_other_transformation_external_coupling_node_loss_output_share,external_coupling_energy_chemical_refineries_transformation_external_coupling_node_loss_output_share,external_coupling_efficiency_industry_chp_wood_pellets_electricity,,,external_coupling_industry_metal_steel_energetic_hydrogen_share,,,,external_coupling_industry_other_non_specified_industry_wood_pellets_share_non_energetic,,external_coupling_interconnector_3_flh_of_import_user_curve,,,,,,,,,,,,,,,,,,,,,,,,,,share_of_energy_chp_ultra_supercritical_mt_coal,,,,,,,households_diesel_in_crude_oil_share,,,,,,,
,,costs_heat_network_storage_lt_steam_hot_water,,,,,,,,,,,,,,households_useful_demand_hot_water_share,households_insulation_level_semi_detached_houses_future,,households_number_of_semi_detached_houses_before_1945,,industry_aggregated_other_industry_wood_pellets_share_energetic,,,,,,,,,,,,,,,,,,,,,,share_of_industry_chemicals_fertilizers_captured_combustion_co2,,,,,change_in_non_energetic_emissions_other_ghg_other_industry,volume_of_energy_flexibility_mv_batteries_electricity,,,,,,,,,,,,,,,wtp_of_industry_chemicals_fertilizers_flexibility_p2h_electricity,,,,,,,,,external_coupling_energy_chemical_fertilizers_transformation_external_coupling_node_lpg_output_share,external_coupling_energy_chemical_other_transformation_external_coupling_node_lpg_output_share,external_coupling_energy_chemical_refineries_transformation_external_coupling_node_lpg_output_share,external_coupling_efficiency_industry_chp_wood_pellets_heat,,,external_coupling_industry_metal_steel_energetic_network_gas_share,,,,external_coupling_industry_other_non_specified_useful_energetic_demand,,external_coupling_interconnector_3_must_run,,,,,,,,,,,,,,,,,,,,,,,,,,share_of_energy_chp_ultra_supercritical_mt_lignite,,,,,,,households_kerosene_in_crude_oil_share,,,,,,,
,,costs_heat_network_storage_mt_steam_hot_water,,,,,,,,,,,,,,households_water_heater_solar_thermal_share,households_insulation_level_terraced_houses_1945_1964,,households_number_of_semi_detached_houses_future,,industry_aggregated_other_industry_wood_pellets_share_non_energetic,,,,,,,,,,,,,,,,,,,,,,share_of_industry_chemicals_fertilizers_captured_processes_co2,,,,,change_in_non_energetic_emissions_other_ghg_waste_management,volume_of_energy_flexibility_pumped_storage_electricity,,,,,,,,,,,,,,,wtp_of_industry_chemicals_other_flexibility_p2h_electricity,,,,,,,,,external_coupling_energy_chemical_fertilizers_transformation_external_coupling_node_methanol_input_share,external_coupling_energy_chemical_other_transformation_external_coupling_node_methanol_input_share,external_coupling_energy_chemical_refineries_transformation_external_coupling_node_methanol_input_share,,,,external_coupling_industry_metal_steel_energetic_steam_hot_water_share,,,,external_coupling_industry_other_non_specified_useful_non_energetic_demand,,external_coupling_interconnector_4_flh_of_export_user_curve,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,households_lpg_in_crude_oil_share,,,,,,,
